target,model_label,prompt_mode,spec,label,candidate,estimator,transform,complexity,n,seed_oof_loss,seed_fold_se,seed_fold_losses
bias,Qwen3-1.7B,enumeration,linear_needles_only__identity__huber__0.01,Linear N only; raw bias + Huber,linear_needles_only,huber,identity,1,138,38.971566950518294,13.346734073554247,"[77.61583140981944, 7.641753716610138, 60.213018300861826, 25.439769194551385, 17.48150531093116]"
bias,Qwen3-1.7B,enumeration,log_length_only__asinh__ridge__0.001,Log T only; asinh + ridge,log_length_only,ridge,asinh,1,138,39.05765638057806,13.151888342976543,"[77.1754521475448, 8.211691691620668, 59.9717735867466, 25.601635864321832, 17.971676663559656]"
bias,Qwen3-1.7B,enumeration,log_length_only__asinh__huber__0.01,Log T only; asinh + Huber,log_length_only,huber,asinh,1,138,39.08729244487322,13.17840700580286,"[77.15465927127649, 8.199820057298664, 60.23866329793884, 25.557390827660882, 17.923522140112173]"
bias,Qwen3-1.7B,enumeration,log_length_only__identity__huber__0.01,Log T only; raw bias + Huber,log_length_only,huber,identity,1,138,41.766920287285544,11.575464498069067,"[77.16378646433947, 20.214419760645576, 58.79811315363543, 25.824837125930422, 21.16102613433402]"
bias,Qwen3-1.7B,enumeration,log_density__asinh__ridge__0.001,Log density; asinh + ridge,log_density,ridge,asinh,1,138,39.266889316366886,13.212654163000035,"[77.66280758087449, 8.092092904692587, 60.07950962695382, 25.834315260911325, 18.29327407019002]"
bias,Qwen3-1.7B,enumeration,log_density__asinh__huber__0.01,Log density; asinh + Huber,log_density,huber,asinh,1,138,39.0715635573005,13.280018091530252,"[77.47581177354726, 7.933028322566117, 60.2946721669998, 25.545812159158118, 17.680428320841074]"
bias,Qwen3-1.7B,enumeration,log_density__identity__huber__0.01,Log density; raw bias + Huber,log_density,huber,identity,1,138,39.437627691105575,13.103606684537569,"[77.58638818437936, 9.6045956133349, 60.28357206809557, 25.558472535663313, 17.76421553500973]"
bias,Qwen3-1.7B,enumeration,log_burden__asinh__ridge__0.001,Log burden; asinh + ridge,log_burden,ridge,asinh,1,138,39.12834655395726,13.15708681383199,"[77.2741535596572, 8.200903518174277, 59.993708173532625, 25.77233846992684, 18.03504909078698]"
bias,Qwen3-1.7B,enumeration,log_burden__asinh__huber__0.01,Log burden; asinh + Huber,log_burden,huber,asinh,1,138,39.15982407921585,13.188727529061838,"[77.32142824362658, 8.200839926885072, 60.20477409700815, 25.71423118665521, 17.98099243616096]"
bias,Qwen3-1.7B,enumeration,log_burden__identity__huber__0.01,Log burden; raw bias + Huber,log_burden,huber,identity,1,138,43.30274513950769,11.198532408402377,"[77.35363601408548, 25.085054367005775, 60.20341143644096, 26.114419646391156, 22.285816289777056]"
bias,Qwen3-1.7B,enumeration,log_separable__asinh__ridge__0.001,Log T + log N; asinh + ridge,log_separable,ridge,asinh,2,138,39.12400170206436,13.194071668439788,"[77.4708804071841, 8.222250596179906, 59.96777875785725, 25.596729607504425, 17.982587197286218]"
bias,Qwen3-1.7B,enumeration,log_separable__asinh__huber__0.01,Log T + log N; asinh + Huber,log_separable,huber,asinh,2,138,39.15627069983596,13.224524309116456,"[77.45674427905375, 8.2156432483868, 60.26076023887015, 25.535389815019006, 17.925544548974592]"
bias,Qwen3-1.7B,enumeration,log_separable__identity__huber__0.01,Log T + log N; raw bias + Huber,log_separable,huber,identity,2,138,42.916817631387005,11.370991927188081,"[77.3868324779665, 24.092178795471373, 60.221066761326995, 25.719125049872734, 21.599272314634195]"
bias,Qwen3-1.7B,enumeration,semi_log_needles__asinh__ridge__0.001,Log T + linear N; asinh + ridge,semi_log_needles,ridge,asinh,2,138,39.229412079581856,13.170258650696441,"[77.65384138820006, 8.405894787875166, 59.87511922367939, 25.54902582962628, 18.319140780894955]"
bias,Qwen3-1.7B,enumeration,semi_log_needles__asinh__huber__0.01,Log T + linear N; asinh + Huber,semi_log_needles,huber,asinh,2,138,39.125889104044866,13.215079894189644,"[77.50780964457546, 8.351873517418282, 60.125900793911896, 25.350851589937868, 17.914079321370917]"
bias,Qwen3-1.7B,enumeration,semi_log_needles__identity__huber__0.01,Log T + linear N; raw bias + Huber,semi_log_needles,huber,identity,2,138,41.85088702573588,11.842798095062593,"[77.69613797010356, 20.00568154361393, 59.84624782115427, 25.373056987903478, 20.536303213722814]"
bias,Qwen3-1.7B,enumeration,quadratic_log_needles__asinh__ridge__0.001,Log T + curved log N; asinh + ridge,quadratic_log_needles,ridge,asinh,3,138,38.663940319301716,13.031006992692319,"[76.89154005805679, 8.627839002923999, 58.933675168794935, 24.849054957489145, 17.715017114564287]"
bias,Qwen3-1.7B,enumeration,quadratic_log_needles__asinh__huber__0.01,Log T + curved log N; asinh + Huber,quadratic_log_needles,huber,asinh,3,138,38.7373808366005,13.05436267125393,"[76.97069302252174, 8.670563695046914, 59.145435148982656, 24.864976208331374, 17.72400211649272]"
bias,Qwen3-1.7B,enumeration,quadratic_log_needles__identity__huber__0.01,Log T + curved log N; raw bias + Huber,quadratic_log_needles,huber,identity,3,138,41.60853733489607,10.603411465438212,"[75.23992943282835, 23.497667538191568, 55.51476067300876, 25.700127885650193, 22.942759923813913]"
bias,Qwen3-1.7B,enumeration,piecewise_log_needles__asinh__ridge__0.001,Log T + piecewise log N; asinh + ridge,piecewise_log_needles,ridge,asinh,3,138,38.57710529639891,13.002678795001207,"[76.79382954769238, 8.635901426525406, 58.77906346797459, 24.48362609781709, 17.950723834004542]"
bias,Qwen3-1.7B,enumeration,piecewise_log_needles__asinh__huber__0.01,Log T + piecewise log N; asinh + Huber,piecewise_log_needles,huber,asinh,3,138,38.6478717879712,13.016885559687031,"[76.84944800630966, 8.720412628105294, 58.97236870145623, 24.492470302605604, 17.95682346564816]"
bias,Qwen3-1.7B,enumeration,piecewise_log_needles__identity__huber__0.01,Log T + piecewise log N; raw bias + Huber,piecewise_log_needles,huber,identity,3,138,41.09725549301476,10.729247715126782,"[75.05299251774747, 21.894664493207976, 55.33779673519442, 24.975326604974736, 23.12219837738696]"
bias,Qwen3-1.7B,enumeration,log_interaction__asinh__ridge__0.001,Log T x log N; asinh + ridge,log_interaction,ridge,asinh,3,138,39.17167503158211,13.098926577344624,"[77.27680619925076, 8.847879699628777, 59.90262064933055, 25.615682403608265, 17.84858535853902]"
bias,Qwen3-1.7B,enumeration,log_interaction__asinh__huber__0.01,Log T x log N; asinh + Huber,log_interaction,huber,asinh,3,138,39.17665691720329,13.057395185886811,"[77.1119653938911, 9.231729407130752, 59.981568496931615, 25.542802805431776, 17.64740831221601]"
bias,Qwen3-1.7B,enumeration,log_interaction__identity__huber__0.01,Log T x log N; raw bias + Huber,log_interaction,huber,identity,3,138,43.0132715740964,10.906925210517587,"[77.20940053921636, 26.890265472675306, 57.6835971321263, 26.186622495468548, 21.623313384102286]"
bias,Qwen3-1.7B,enumeration,quadratic_surface__asinh__ridge__0.001,Quadratic log surface; asinh + ridge,quadratic_surface,ridge,asinh,5,138,38.513640331246386,13.043834632132858,"[76.82922860910556, 8.769453725381592, 58.793073347286104, 24.61828400441884, 17.21224862505726]"
bias,Qwen3-1.7B,enumeration,quadratic_surface__asinh__huber__0.01,Quadratic log surface; asinh + Huber,quadratic_surface,huber,asinh,5,138,38.5626146649009,13.045683091441925,"[76.85592230042379, 8.877339247685255, 58.90450430780478, 24.6206194761989, 17.20628790115858]"
bias,Qwen3-1.7B,enumeration,quadratic_surface__identity__huber__0.01,Quadratic log surface; raw bias + Huber,quadratic_surface,huber,identity,5,138,41.71869418494504,10.460072805922085,"[74.50746760041379, 24.970617700353674, 56.10391795036771, 25.0527150458737, 22.929610527492546]"
bias,Qwen3-1.7B,enumeration,length_factor_log_n__asinh__ridge__0.001,T-level intercepts + log N; asinh + ridge,length_factor_log_n,ridge,asinh,3,138,39.12319661466826,13.199220757551451,"[77.46279363460636, 8.227546453984056, 60.01787109232288, 25.558928448008057, 17.969343914632773]"
bias,Qwen3-1.7B,enumeration,length_factor_log_n__asinh__huber__0.01,T-level intercepts + log N; asinh + Huber,length_factor_log_n,huber,asinh,3,138,39.113161247895995,13.215151120936621,"[77.45097047874697, 8.226744210486768, 60.11778823383239, 25.497097398981925, 17.885464543596367]"
bias,Qwen3-1.7B,enumeration,length_factor_log_n__identity__huber__0.01,T-level intercepts + log N; raw bias + Huber,length_factor_log_n,huber,identity,3,138,42.98373689027077,11.188006323926517,"[77.35139497228525, 25.30276708265412, 59.14118607813101, 26.460274763132357, 21.030748005776715]"
bias,Qwen3-1.7B,enumeration,length_factor_curved_n__asinh__ridge__0.001,T-level intercepts + curved log N; asinh + ridge,length_factor_curved_n,ridge,asinh,4,138,38.62313643596655,13.039908781565908,"[76.8460130371116, 8.606978755780053, 58.96846380707861, 24.753648238331312, 17.63546771392353]"
bias,Qwen3-1.7B,enumeration,length_factor_curved_n__asinh__huber__0.01,T-level intercepts + curved log N; asinh + Huber,length_factor_curved_n,huber,asinh,4,138,38.68995842044087,13.06192699377639,"[76.93616910537968, 8.632445306083682, 59.133477763012976, 24.78392208643243, 17.6492519885119]"
bias,Qwen3-1.7B,enumeration,length_factor_curved_n__identity__huber__0.01,T-level intercepts + curved log N; raw bias + Huber,length_factor_curved_n,huber,identity,4,138,41.63252992219561,10.56520972370222,"[75.1219627781007, 23.712829354164864, 55.56011075220355, 25.507308100077594, 23.16620072473222]"
bias,Qwen3-1.7B,enumeration,length_specific_log_n__asinh__ridge__0.001,T-specific log-N slopes; asinh + ridge,length_specific_log_n,ridge,asinh,5,138,39.230394526340525,13.059908873328096,"[77.23483522511872, 9.174343471709907, 59.91548537535639, 25.678788570704388, 17.780152295202388]"
bias,Qwen3-1.7B,enumeration,length_specific_log_n__asinh__huber__0.01,T-specific log-N slopes; asinh + Huber,length_specific_log_n,huber,asinh,5,138,39.31556146344092,12.688589608331622,"[75.48286949376678, 10.293416284739923, 60.40122916787562, 26.45740893873456, 17.69332839708524]"
bias,Qwen3-1.7B,enumeration,length_specific_log_n__identity__huber__0.01,T-specific log-N slopes; raw bias + Huber,length_specific_log_n,huber,identity,5,138,40.68058276849538,10.831367856222439,"[73.51892019931442, 24.1096438602766, 56.99066356780133, 24.121812966678036, 19.25505316305678]"
bias,Qwen3-1.7B,enumeration,length_specific_piecewise_n__asinh__ridge__0.001,T-specific piecewise N; asinh + ridge,length_specific_piecewise_n,ridge,asinh,6,138,38.444988911710354,12.984463261600176,"[76.64676187765194, 8.831017869633081, 58.61028921877157, 24.35039542673054, 17.51327356273278]"
bias,Qwen3-1.7B,enumeration,length_specific_piecewise_n__asinh__huber__0.01,T-specific piecewise N; asinh + Huber,length_specific_piecewise_n,huber,asinh,6,138,38.53213646455856,12.946767325743409,"[76.72917159535218, 9.322555296670318, 58.56087588893696, 24.345525752486218, 17.42191331358678]"
bias,Qwen3-1.7B,enumeration,length_specific_piecewise_n__identity__huber__0.01,T-specific piecewise N; raw bias + Huber,length_specific_piecewise_n,huber,identity,6,138,41.56353048783577,10.361630095465241,"[73.79548628337655, 25.680438039447534, 56.11244217759177, 24.9657685113437, 22.223963498059096]"
absolute_error,Qwen3-1.7B,enumeration,constant__log1p__ridge__0.001,Constant; log1p + ridge,constant,ridge,log1p,0,138,39.01053013771738,12.841670059526049,"[77.15396028549883, 10.41650488442784, 58.39907289619752, 25.49307748963358, 17.21314292781572]"
absolute_error,Qwen3-1.7B,enumeration,constant__log1p__huber__0.01,Constant; log1p + Huber,constant,huber,log1p,0,138,39.03327763017703,12.955385687597886,"[77.09866532554061, 10.231948534828623, 59.23606403167163, 25.259317235421058, 16.926656251825943]"
absolute_error,Qwen3-1.7B,enumeration,constant__sqrt__huber__0.01,Constant; sqrt + Huber,constant,huber,sqrt,0,138,39.6090792419731,12.648731679567728,"[77.14465350645081, 12.98373859451522, 59.110691813377066, 25.37593145515513, 17.08962521553317]"
absolute_error,Qwen3-1.7B,enumeration,log_needles_only__log1p__ridge__0.001,Log N only; log1p + ridge,log_needles_only,ridge,log1p,1,138,39.66246651771113,12.402697780126019,"[76.28714214966725, 13.44439881556897, 58.90888426376331, 26.162640090143302, 17.235084372259497]"
absolute_error,Qwen3-1.7B,enumeration,log_needles_only__log1p__huber__0.01,Log N only; log1p + Huber,log_needles_only,huber,log1p,1,138,39.53297142014581,12.52559422326338,"[76.46256425852684, 13.132629543895737, 59.08361842651301, 25.79985272480433, 16.856461899060125]"
absolute_error,Qwen3-1.7B,enumeration,log_needles_only__sqrt__huber__0.01,Log N only; sqrt + Huber,log_needles_only,huber,sqrt,1,138,40.52660483583063,12.005666544482851,"[76.36874389774654, 18.563154055236634, 59.040544151799246, 25.528935504008896, 16.95540104392526]"
absolute_error,Qwen3-1.7B,enumeration,linear_needles_only__log1p__ridge__0.001,Linear N only; log1p + ridge,linear_needles_only,ridge,log1p,1,138,39.4393892447069,12.763908811619443,"[76.99854772626011, 11.483592396335846, 59.30074129128028, 25.85234842745044, 17.18680953036542]"
absolute_error,Qwen3-1.7B,enumeration,linear_needles_only__log1p__huber__0.01,Linear N only; log1p + Huber,linear_needles_only,huber,log1p,1,138,38.83658577108888,13.033407239499567,"[76.88759448323056, 10.147985108903413, 59.50800999689826, 25.054709642239935, 16.083939351451942]"
absolute_error,Qwen3-1.7B,enumeration,linear_needles_only__sqrt__huber__0.01,Linear N only; sqrt + Huber,linear_needles_only,huber,sqrt,1,138,38.7655769886849,13.075452501358528,"[76.86304322883942, 9.716246532745092, 59.56508211300754, 25.030156761310653, 16.155117747791476]"
absolute_error,Qwen3-1.7B,enumeration,log_length_only__log1p__ridge__0.001,Log T only; log1p + ridge,log_length_only,ridge,log1p,1,138,38.80648798144101,12.824354042753827,"[76.82486465142844, 10.547140459917031, 58.3848905740607, 25.011406391889093, 16.902870334990144]"
absolute_error,Qwen3-1.7B,enumeration,log_length_only__log1p__huber__0.01,Log T only; log1p + Huber,log_length_only,huber,log1p,1,138,38.8583061911901,12.890498570950456,"[76.8372939781906, 10.5116966624134, 58.90462456583454, 24.908104967560153, 16.743628885447603]"
absolute_error,Qwen3-1.7B,enumeration,log_length_only__sqrt__huber__0.01,Log T only; sqrt + Huber,log_length_only,huber,sqrt,1,138,39.84920080215271,12.367586527724363,"[76.78267898587508, 15.440397184069363, 58.84296414537912, 25.013674160869176, 16.90912793396359]"
absolute_error,Qwen3-1.7B,enumeration,log_density__log1p__ridge__0.001,Log density; log1p + ridge,log_density,ridge,log1p,1,138,39.26535103004768,12.681397780169387,"[76.94056814456879, 11.339726954197138, 58.41638383356665, 25.954301633630408, 17.328969805460247]"
absolute_error,Qwen3-1.7B,enumeration,log_density__log1p__huber__0.01,Log density; log1p + Huber,log_density,huber,log1p,1,138,38.96717576094653,12.875018392913686,"[76.87215703224769, 10.801570320034891, 58.96821053855768, 25.29154652647635, 16.46243337728414]"
absolute_error,Qwen3-1.7B,enumeration,log_density__sqrt__huber__0.01,Log density; sqrt + Huber,log_density,huber,sqrt,1,138,39.26831713352576,12.687905813529364,"[76.8166519504937, 12.500578958083432, 58.90288952862817, 25.251291236309147, 16.47684255787239]"
absolute_error,Qwen3-1.7B,enumeration,log_burden__log1p__ridge__0.001,Log burden; log1p + ridge,log_burden,ridge,log1p,1,138,38.96894279263315,12.386734207632983,"[75.35036962358048, 13.465051249543809, 58.65398624236665, 24.875694565996472, 16.247494822421384]"
absolute_error,Qwen3-1.7B,enumeration,log_burden__log1p__huber__0.01,Log burden; log1p + Huber,log_burden,huber,log1p,1,138,38.92730114657311,12.460981375626346,"[75.41957771950067, 13.299352944324268, 58.859926016558866, 24.82059734392976, 15.934268571154247]"
absolute_error,Qwen3-1.7B,enumeration,log_burden__sqrt__huber__0.01,Log burden; sqrt + Huber,log_burden,huber,sqrt,1,138,40.16996129151223,11.86284123713972,"[75.6114304769187, 18.362088455651644, 58.54939204052503, 24.9469682712707, 17.353762442374205]"
absolute_error,Qwen3-1.7B,enumeration,log_separable__log1p__ridge__0.001,Log T + log N; log1p + ridge,log_separable,ridge,log1p,2,138,39.15375657727254,12.332478960539898,"[75.34877119032093, 13.730268516445015, 58.72516957325142, 25.348173924282534, 16.35984292311391]"
absolute_error,Qwen3-1.7B,enumeration,log_separable__log1p__huber__0.01,Log T + log N; log1p + Huber,log_separable,huber,log1p,2,138,39.01178336805913,12.433871916983122,"[75.41151342522086, 13.349995957983296, 58.86147843363669, 25.13520777856611, 15.991182893739188]"
absolute_error,Qwen3-1.7B,enumeration,log_separable__sqrt__huber__0.01,Log T + log N; sqrt + Huber,log_separable,huber,sqrt,2,138,40.149660831496185,11.843601025969111,"[75.53576029558369, 18.3750759879154, 58.442732548887435, 25.147389402717053, 17.199272089900177]"
absolute_error,Qwen3-1.7B,enumeration,semi_log_needles__log1p__ridge__0.001,Log T + linear N; log1p + ridge,semi_log_needles,ridge,log1p,2,138,39.120374881967344,12.732631547004674,"[76.41454293331293, 11.664934585199346, 59.28210198610556, 25.29012549100734, 16.579571544231513]"
absolute_error,Qwen3-1.7B,enumeration,semi_log_needles__log1p__huber__0.01,Log T + linear N; log1p + Huber,semi_log_needles,huber,log1p,2,138,38.99730029085925,12.818173379653087,"[76.45139028143144, 11.512075345233287, 59.45423400479915, 24.984605151173408, 16.1661498273304]"
absolute_error,Qwen3-1.7B,enumeration,semi_log_needles__sqrt__huber__0.01,Log T + linear N; sqrt + Huber,semi_log_needles,huber,sqrt,2,138,39.912549133532835,12.349828555273213,"[76.5113616695034, 16.447301404118356, 59.29853293098896, 24.875792559317734, 16.114870255972004]"
absolute_error,Qwen3-1.7B,enumeration,quadratic_log_needles__log1p__ridge__0.001,Log T + curved log N; log1p + ridge,quadratic_log_needles,ridge,log1p,3,138,37.72600849234166,12.444560286507365,"[74.73108524112311, 11.731963423399877, 56.75589568582901, 23.910837431894358, 15.204759897896274]"
absolute_error,Qwen3-1.7B,enumeration,quadratic_log_needles__log1p__huber__0.01,Log T + curved log N; log1p + Huber,quadratic_log_needles,huber,log1p,3,138,37.7255875850598,12.50654834149976,"[74.73066661227625, 11.499704893879494, 57.088311156479676, 23.923801254952203, 15.060671144173945]"
absolute_error,Qwen3-1.7B,enumeration,quadratic_log_needles__sqrt__huber__0.01,Log T + curved log N; sqrt + Huber,quadratic_log_needles,huber,sqrt,3,138,38.44092548668526,11.637946369527182,"[73.72802835150857, 16.89672680190369, 55.72886854179091, 23.53997516120147, 16.40531850503835]"
absolute_error,Qwen3-1.7B,enumeration,piecewise_log_needles__log1p__ridge__0.001,Log T + piecewise log N; log1p + ridge,piecewise_log_needles,ridge,log1p,3,138,37.73293675963322,12.433453882995023,"[74.768149795914, 11.588075892192036, 56.713881606097765, 23.70718033175445, 15.655242302965112]"
absolute_error,Qwen3-1.7B,enumeration,piecewise_log_needles__log1p__huber__0.01,Log T + piecewise log N; log1p + Huber,piecewise_log_needles,huber,log1p,3,138,37.74222460362395,12.500120120778437,"[74.77570588992322, 11.349440178430713, 57.07947984057399, 23.74831342732641, 15.491433702343395]"
absolute_error,Qwen3-1.7B,enumeration,piecewise_log_needles__sqrt__huber__0.01,Log T + piecewise log N; sqrt + Huber,piecewise_log_needles,huber,sqrt,3,138,38.43330492756338,11.636383034462261,"[73.8853844415824, 16.48528751433661, 55.56706270240398, 23.246951114327683, 17.17051857859879]"
absolute_error,Qwen3-1.7B,enumeration,log_interaction__log1p__ridge__0.001,Log T x log N; log1p + ridge,log_interaction,ridge,log1p,3,138,39.352770290481914,12.142537811255501,"[74.84751012970693, 15.123853733813762, 58.87420568789304, 25.53063168358115, 16.16861947072771]"
absolute_error,Qwen3-1.7B,enumeration,log_interaction__log1p__huber__0.01,Log T x log N; log1p + Huber,log_interaction,huber,log1p,3,138,39.2316514353824,12.204834642183474,"[74.76129791419157, 14.813150822704005, 59.03387664320131, 25.420924976958183, 15.87577158760798]"
absolute_error,Qwen3-1.7B,enumeration,log_interaction__sqrt__huber__0.01,Log T x log N; sqrt + Huber,log_interaction,huber,sqrt,3,138,40.003955055339,11.589191090495207,"[74.69889439905776, 20.24563495872833, 57.72832844146387, 24.95806980174431, 16.3654000486587]"
absolute_error,Qwen3-1.7B,enumeration,quadratic_surface__log1p__ridge__0.001,Quadratic log surface; log1p + ridge,quadratic_surface,ridge,log1p,5,138,37.63866739146689,12.346742589991639,"[74.35930171885896, 12.577702488571962, 56.58324252644618, 23.687964560466064, 14.686554927967086]"
absolute_error,Qwen3-1.7B,enumeration,quadratic_surface__log1p__huber__0.01,Quadratic log surface; log1p + Huber,quadratic_surface,huber,log1p,5,138,37.68167646572919,12.418037106908962,"[74.33862647383003, 12.366403440245783, 57.109840642657126, 23.71457913655436, 14.550888842275613]"
absolute_error,Qwen3-1.7B,enumeration,quadratic_surface__sqrt__huber__0.01,Quadratic log surface; sqrt + Huber,quadratic_surface,huber,sqrt,5,138,38.42597232362127,11.477294041033332,"[72.9505834034634, 18.038847694278815, 55.93025927902694, 23.23298410113399, 16.142249669361046]"
absolute_error,Qwen3-1.7B,enumeration,length_factor_log_n__log1p__ridge__0.001,T-level intercepts + log N; log1p + ridge,length_factor_log_n,ridge,log1p,3,138,39.087121861620396,12.329622375716328,"[75.30545002167386, 13.723394417341906, 58.606230526997116, 25.295617337711676, 16.240846226483715]"
absolute_error,Qwen3-1.7B,enumeration,length_factor_log_n__log1p__huber__0.01,T-level intercepts + log N; log1p + Huber,length_factor_log_n,huber,log1p,3,138,38.99942895726359,12.40816609841652,"[75.36951393434272, 13.499286235216724, 58.76370194882083, 25.084701527868422, 15.979793785253094]"
absolute_error,Qwen3-1.7B,enumeration,length_factor_log_n__sqrt__huber__0.01,T-level intercepts + log N; sqrt + Huber,length_factor_log_n,huber,sqrt,3,138,40.103411192799996,11.836533796934528,"[75.45779996228008, 18.434343782174455, 58.3959312967424, 25.097439734502963, 17.079068125413126]"
absolute_error,Qwen3-1.7B,enumeration,length_factor_curved_n__log1p__ridge__0.001,T-level intercepts + curved log N; log1p + ridge,length_factor_curved_n,ridge,log1p,4,138,37.600116677550126,12.465620026607162,"[74.66401927029771, 11.675516774959183, 56.659600660691055, 23.794798413912, 14.880774915262116]"
absolute_error,Qwen3-1.7B,enumeration,length_factor_curved_n__log1p__huber__0.01,T-level intercepts + curved log N; log1p + Huber,length_factor_curved_n,huber,log1p,4,138,37.59483468957643,12.52450194380048,"[74.62454939998798, 11.435493261827947, 57.015792930899224, 23.813463077066594, 14.731656491351837]"
absolute_error,Qwen3-1.7B,enumeration,length_factor_curved_n__sqrt__huber__0.01,T-level intercepts + curved log N; sqrt + Huber,length_factor_curved_n,huber,sqrt,4,138,38.28122651775716,11.637951304017058,"[73.62827660602541, 16.693336425203043, 55.50318102416751, 23.310176572422264, 16.381528688012878]"
absolute_error,Qwen3-1.7B,enumeration,length_specific_log_n__log1p__ridge__0.001,T-specific log-N slopes; log1p + ridge,length_specific_log_n,ridge,log1p,5,138,39.34199834810829,12.024704197032209,"[74.47483693255109, 15.817352289675101, 58.734599449359756, 25.461779746837017, 16.038406458368215]"
absolute_error,Qwen3-1.7B,enumeration,length_specific_log_n__log1p__huber__0.01,T-specific log-N slopes; log1p + Huber,length_specific_log_n,huber,log1p,5,138,39.36599394906656,11.965345760775262,"[74.06237535666983, 16.301531341372492, 59.03132762667008, 25.456261446187103, 15.807741773660203]"
absolute_error,Qwen3-1.7B,enumeration,length_specific_log_n__sqrt__huber__0.01,T-specific log-N slopes; sqrt + Huber,length_specific_log_n,huber,sqrt,5,138,38.861491129847614,11.352089085187758,"[72.4696387388186, 20.101390769435675, 56.630383546947186, 24.208185493836194, 14.932122680994931]"
absolute_error,Qwen3-1.7B,enumeration,length_specific_piecewise_n__log1p__ridge__0.001,T-specific piecewise N; log1p + ridge,length_specific_piecewise_n,ridge,log1p,6,138,37.70209249336725,12.252596947520924,"[74.15330421355526, 12.661237883131061, 56.56019015272911, 23.60950570501856, 15.336467712980463]"
absolute_error,Qwen3-1.7B,enumeration,length_specific_piecewise_n__log1p__huber__0.01,T-specific piecewise N; log1p + Huber,length_specific_piecewise_n,huber,log1p,6,138,37.691872491430175,12.32855345078512,"[74.10507877880617, 12.335469051781708, 57.012572148564985, 23.617192357017654, 15.167407397572559]"
absolute_error,Qwen3-1.7B,enumeration,length_specific_piecewise_n__sqrt__huber__0.01,T-specific piecewise N; sqrt + Huber,length_specific_piecewise_n,huber,sqrt,6,138,38.317629295552,11.373824152056109,"[72.68819127838721, 18.197257038121105, 55.516546119877276, 22.92463344851017, 16.5243126267471]"
exact,Qwen3-1.7B,native_thinking,constant__identity__logistic__0.3,Constant; ridge=0.3,constant,logistic,identity,0,150,0.7075085765098807,0.016277121139327468,"[0.677583571518255, 0.7472541558243946, 0.679935913284368, 0.6855150860979918, 0.7472541558243944]"
exact,Qwen3-1.7B,native_thinking,constant__identity__logistic__0.03,Constant; ridge=0.03,constant,logistic,identity,0,150,0.7075294914963911,0.01629557400933432,"[0.677571511213586, 0.7473202587000299, 0.6799270879840237, 0.6855083408842865, 0.7473202587000299]"
exact,Qwen3-1.7B,native_thinking,constant__identity__logistic__0.001,Constant; ridge=0.001,constant,logistic,identity,0,150,0.7075317411508038,0.016297558453260017,"[0.6775702147604121, 0.7473273679214198, 0.6799261394614944, 0.6855076156892729, 0.7473273679214198]"
exact,Qwen3-1.7B,native_thinking,log_needles_only__identity__logistic__0.3,Log N only; ridge=0.3,log_needles_only,logistic,identity,1,150,0.5953154213923453,0.07224221623252176,"[0.45694723326344394, 0.6072975081431343, 0.5307264919123212, 0.5137690852311856, 0.8678367884116412]"
exact,Qwen3-1.7B,native_thinking,log_needles_only__identity__logistic__0.03,Log N only; ridge=0.03,log_needles_only,logistic,identity,1,150,0.5965469552219526,0.07424360285288245,"[0.45500441761254645, 0.6075361805947915, 0.5302991527596969, 0.512830671560026, 0.8770643535827018]"
exact,Qwen3-1.7B,native_thinking,log_needles_only__identity__logistic__0.001,Log N only; ridge=0.001,log_needles_only,logistic,identity,1,150,0.5966934442221935,0.07447123541858702,"[0.45479278849530813, 0.6075671406628165, 0.5302558107895915, 0.512730402791534, 0.8781210783717168]"
exact,Qwen3-1.7B,native_thinking,linear_needles_only__identity__logistic__0.3,Linear N only; ridge=0.3,linear_needles_only,logistic,identity,1,150,0.5583318228782972,0.05843645540285442,"[0.4231933022941416, 0.5778471215849859, 0.4717470782797822, 0.5552432657850718, 0.7636283464475047]"
exact,Qwen3-1.7B,native_thinking,linear_needles_only__identity__logistic__0.03,Linear N only; ridge=0.03,linear_needles_only,logistic,identity,1,150,0.5590051203861058,0.05914940248225336,"[0.4221321910368257, 0.5775341343773986, 0.4712298820102571, 0.5573067192940729, 0.7668226752119746]"
exact,Qwen3-1.7B,native_thinking,linear_needles_only__identity__logistic__0.001,Linear N only; ridge=0.001,linear_needles_only,logistic,identity,1,150,0.5590831647446499,0.05922898266836249,"[0.42201702536639557, 0.5775001177316519, 0.47117457654885564, 0.557542778911889, 0.7671813251644568]"
exact,Qwen3-1.7B,native_thinking,log_length_only__identity__logistic__0.3,Log T only; ridge=0.3,log_length_only,logistic,identity,1,150,0.7096977041486393,0.016701269804819504,"[0.6759686357868498, 0.7466466049991921, 0.688273470322732, 0.6837921983356365, 0.7538076112987864]"
exact,Qwen3-1.7B,native_thinking,log_length_only__identity__logistic__0.03,Log T only; ridge=0.03,log_length_only,logistic,identity,1,150,0.7097863269836956,0.016734826844438288,"[0.6759283380072134, 0.7466969266520767, 0.6884858690192608, 0.6837525250797635, 0.754067976160163]"
exact,Qwen3-1.7B,native_thinking,log_length_only__identity__logistic__0.001,Log T only; ridge=0.001,log_length_only,logistic,identity,1,150,0.7097960756973238,0.016738490735264927,"[0.6759239543498209, 0.746702300954979, 0.6885093535834416, 0.6837481911300866, 0.7540965784682911]"
